case:concept:name,concept:name,time:timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,Resource,Variant,Variant2_index,Variant3,customer,lifecycle:transition,product,responsible_section,seriousness,seriousness_2,service_level,service_type,support_section,workgroup
Case4494,Closed,20:35.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 8,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case4495,Assign seriousness,28:31.0,Variant 5,5,Fluxicon Disco,Variant 5,5,Value 13,Variant 5,5,Variant 5,Value 51,complete,Value 8,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4495,Resolve ticket,10:50.0,Variant 5,5,Fluxicon Disco,Variant 5,5,Value 13,Variant 5,5,Variant 5,Value 51,complete,Value 8,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4495,Closed,30:23.0,Variant 5,5,Fluxicon Disco,Variant 5,5,Value 5,Variant 5,5,Variant 5,Value 51,complete,Value 8,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4496,Insert ticket,46:16.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 5,Variant 7,7,Variant 7,Value 35,complete,Value 3,Value 1,Value 1,Value 3,Value 4,Value 2,Value 1,Value 3
Case4496,Assign seriousness,18:40.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 2,Variant 7,7,Variant 7,Value 35,complete,Value 3,Value 1,Value 1,Value 1,Value 3,Value 2,Value 1,Value 3
Case4496,Take in charge ticket,51:30.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 16,Variant 7,7,Variant 7,Value 35,complete,Value 3,Value 1,Value 1,Value 1,Value 3,Value 2,Value 1,Value 3
Case4496,Resolve ticket,00:57.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 16,Variant 7,7,Variant 7,Value 35,complete,Value 3,Value 1,Value 1,Value 1,Value 3,Value 2,Value 1,Value 3
Case4496,Closed,50:37.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 5,Variant 7,7,Variant 7,Value 35,complete,Value 3,Value 1,Value 1,Value 1,Value 3,Value 2,Value 1,Value 3
Case4497,Assign seriousness,43:40.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 2,Variant 4,4,Variant 4,Value 9,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4497,Assign seriousness,24:49.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 16,Variant 4,4,Variant 4,Value 9,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4497,Take in charge ticket,28:52.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 12,Variant 4,4,Variant 4,Value 9,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4497,Resolve ticket,20:29.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 12,Variant 4,4,Variant 4,Value 9,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4497,Closed,50:25.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 5,Variant 4,4,Variant 4,Value 9,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4498,Assign seriousness,26:59.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 1,Variant 2,2,Variant 2,Value 58,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4498,Take in charge ticket,45:25.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 13,Variant 2,2,Variant 2,Value 58,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4498,Wait,54:06.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 13,Variant 2,2,Variant 2,Value 58,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4498,Resolve ticket,41:47.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 13,Variant 2,2,Variant 2,Value 58,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4498,Closed,20:49.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 5,Variant 2,2,Variant 2,Value 58,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4499,Assign seriousness,46:04.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 13,Variant 4,4,Variant 4,Value 199,complete,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4499,Assign seriousness,31:53.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 2,Variant 4,4,Variant 4,Value 199,complete,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4499,Take in charge ticket,32:04.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 2,Variant 4,4,Variant 4,Value 199,complete,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4499,Resolve ticket,06:41.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 9,Variant 4,4,Variant 4,Value 199,complete,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4499,Closed,06:54.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 5,Variant 4,4,Variant 4,Value 199,complete,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case45,Assign seriousness,08:14.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 24,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case45,Take in charge ticket,46:19.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 24,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case45,Resolve ticket,40:59.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 24,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case45,Closed,41:18.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 24,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case450,Assign seriousness,56:55.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 22,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case450,Take in charge ticket,57:26.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 22,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case450,Resolve ticket,44:11.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 22,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case450,Closed,00:35.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 22,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4500,Assign seriousness,58:57.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 7,Variant 1,1,Variant 1,Value 81,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4500,Take in charge ticket,43:46.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 14,Variant 1,1,Variant 1,Value 81,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4500,Resolve ticket,44:01.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 14,Variant 1,1,Variant 1,Value 81,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4500,Closed,00:45.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 81,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4501,Take in charge ticket,07:45.0,Variant 66,66,Fluxicon Disco,Variant 66,66,Value 1,Variant 66,66,Variant 66,Value 124,complete,Value 10,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4501,Wait,31:55.0,Variant 66,66,Fluxicon Disco,Variant 66,66,Value 1,Variant 66,66,Variant 66,Value 124,complete,Value 10,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4501,Take in charge ticket,26:24.0,Variant 66,66,Fluxicon Disco,Variant 66,66,Value 1,Variant 66,66,Variant 66,Value 124,complete,Value 10,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4501,Wait,20:45.0,Variant 66,66,Fluxicon Disco,Variant 66,66,Value 1,Variant 66,66,Variant 66,Value 124,complete,Value 10,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4501,Resolve ticket,50:30.0,Variant 66,66,Fluxicon Disco,Variant 66,66,Value 1,Variant 66,66,Variant 66,Value 124,complete,Value 10,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4501,Closed,50:49.0,Variant 66,66,Fluxicon Disco,Variant 66,66,Value 3,Variant 66,66,Variant 66,Value 124,complete,Value 10,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4502,Assign seriousness,07:12.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 8,Variant 1,1,Variant 1,Value 190,complete,Value 3,Value 1,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case4502,Take in charge ticket,07:42.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 8,Variant 1,1,Variant 1,Value 190,complete,Value 3,Value 1,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case4502,Resolve ticket,58:39.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 6,Variant 1,1,Variant 1,Value 190,complete,Value 3,Value 1,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case4502,Closed,10:28.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 190,complete,Value 3,Value 1,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case4503,Assign seriousness,49:52.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 8,Variant 3,3,Variant 3,Value 52,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4503,Take in charge ticket,53:45.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 9,Variant 3,3,Variant 3,Value 52,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4503,Wait,32:08.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 9,Variant 3,3,Variant 3,Value 52,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4503,Take in charge ticket,20:30.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 2,Variant 3,3,Variant 3,Value 52,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4503,Resolve ticket,20:38.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 2,Variant 3,3,Variant 3,Value 52,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4503,Closed,30:25.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 5,Variant 3,3,Variant 3,Value 52,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4504,Assign seriousness,05:23.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 8,Variant 1,1,Variant 1,Value 140,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4504,Take in charge ticket,05:49.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 8,Variant 1,1,Variant 1,Value 140,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4504,Resolve ticket,10:26.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 140,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4504,Closed,10:31.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 140,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4505,Assign seriousness,14:43.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 2,Variant 1,1,Variant 1,Value 91,complete,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 3,Value 3
Case4505,Take in charge ticket,14:56.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 2,Variant 1,1,Variant 1,Value 91,complete,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 3,Value 3
Case4505,Resolve ticket,15:02.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 2,Variant 1,1,Variant 1,Value 91,complete,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 3,Value 3
Case4505,Closed,20:47.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 91,complete,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 3,Value 3
Case4506,Assign seriousness,50:06.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 18,Variant 2,2,Variant 2,Value 97,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4506,Take in charge ticket,49:30.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 2,Variant 2,2,Variant 2,Value 97,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4506,Wait,06:50.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 2,Variant 2,2,Variant 2,Value 97,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4506,Resolve ticket,09:59.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 2,Variant 2,2,Variant 2,Value 97,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4506,Closed,10:16.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 3,Variant 2,2,Variant 2,Value 97,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4507,Insert ticket,50:18.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 5,Variant 7,7,Variant 7,Value 92,complete,Value 3,Value 1,Value 1,Value 3,Value 4,Value 2,Value 1,Value 2
Case4507,Assign seriousness,38:36.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 2,Variant 7,7,Variant 7,Value 92,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4507,Take in charge ticket,42:27.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 16,Variant 7,7,Variant 7,Value 92,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4507,Resolve ticket,29:55.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 12,Variant 7,7,Variant 7,Value 92,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4507,Closed,00:41.0,Variant 7,7,Fluxicon Disco,Variant 7,7,Value 5,Variant 7,7,Variant 7,Value 92,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case4508,Assign seriousness,39:57.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 9,Variant 1,1,Variant 1,Value 92,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case4508,Take in charge ticket,39:31.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 6,Variant 1,1,Variant 1,Value 92,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case4508,Resolve ticket,06:48.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 6,Variant 1,1,Variant 1,Value 92,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case4508,Closed,40:36.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 92,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case4509,Assign seriousness,35:57.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 6,Variant 1,1,Variant 1,Value 175,complete,Value 3,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case4509,Take in charge ticket,03:22.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 6,Variant 1,1,Variant 1,Value 175,complete,Value 3,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case4509,Resolve ticket,20:11.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 6,Variant 1,1,Variant 1,Value 175,complete,Value 3,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case4509,Closed,40:22.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 175,complete,Value 3,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case451,Assign seriousness,17:10.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 9,Variant 4,4,Variant 4,Value 169,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case451,Assign seriousness,15:33.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 2,Variant 4,4,Variant 4,Value 169,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case451,Take in charge ticket,27:47.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 7,Variant 4,4,Variant 4,Value 169,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case451,Resolve ticket,29:32.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 7,Variant 4,4,Variant 4,Value 169,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case451,Closed,20:33.0,Variant 4,4,Fluxicon Disco,Variant 4,4,Value 5,Variant 4,4,Variant 4,Value 169,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4510,Assign seriousness,59:33.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 7,Variant 1,1,Variant 1,Value 97,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4510,Take in charge ticket,03:37.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 7,Variant 1,1,Variant 1,Value 97,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4510,Resolve ticket,03:46.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 7,Variant 1,1,Variant 1,Value 97,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4510,Closed,00:30.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 97,complete,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4511,Assign seriousness,40:36.0,Variant 43,43,Fluxicon Disco,Variant 43,43,Value 18,Variant 46,46,Variant 46,Value 71,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4511,Take in charge ticket,31:08.0,Variant 43,43,Fluxicon Disco,Variant 43,43,Value 20,Variant 46,46,Variant 46,Value 71,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4511,Require upgrade,08:17.0,Variant 43,43,Fluxicon Disco,Variant 43,43,Value 2,Variant 46,46,Variant 46,Value 71,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4511,Resolve ticket,31:51.0,Variant 43,43,Fluxicon Disco,Variant 43,43,Value 2,Variant 46,46,Variant 46,Value 71,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4511,Resolve ticket,31:51.0,Variant 43,43,Fluxicon Disco,Variant 43,43,Value 2,Variant 46,46,Variant 46,Value 71,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4511,Closed,32:07.0,Variant 43,43,Fluxicon Disco,Variant 43,43,Value 3,Variant 46,46,Variant 46,Value 71,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4512,Assign seriousness,18:03.0,Variant 25,25,Fluxicon Disco,Variant 25,25,Value 1,Variant 25,25,Variant 25,Value 247,complete,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4512,Wait,30:03.0,Variant 25,25,Fluxicon Disco,Variant 25,25,Value 1,Variant 25,25,Variant 25,Value 247,complete,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4512,Resolve ticket,51:28.0,Variant 25,25,Fluxicon Disco,Variant 25,25,Value 1,Variant 25,25,Variant 25,Value 247,complete,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4512,Closed,50:25.0,Variant 25,25,Fluxicon Disco,Variant 25,25,Value 5,Variant 25,25,Variant 25,Value 247,complete,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4513,Take in charge ticket,19:44.0,Variant 11,11,Fluxicon Disco,Variant 11,11,Value 13,Variant 11,11,Variant 11,Value 13,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4513,Resolve ticket,42:14.0,Variant 11,11,Fluxicon Disco,Variant 11,11,Value 13,Variant 11,11,Variant 11,Value 13,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4513,Closed,42:38.0,Variant 11,11,Fluxicon Disco,Variant 11,11,Value 5,Variant 11,11,Variant 11,Value 13,complete,Value 1,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case4514,Assign seriousness,52:41.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 7,Variant 3,3,Variant 3,Value 126,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4514,Take in charge ticket,04:46.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 2,Variant 3,3,Variant 3,Value 126,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4514,Wait,06:45.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 2,Variant 3,3,Variant 3,Value 126,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4514,Take in charge ticket,57:45.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 9,Variant 3,3,Variant 3,Value 126,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4514,Resolve ticket,39:30.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 9,Variant 3,3,Variant 3,Value 126,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4514,Closed,50:48.0,Variant 3,3,Fluxicon Disco,Variant 3,3,Value 5,Variant 3,3,Variant 3,Value 126,complete,Value 3,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4515,Assign seriousness,02:57.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 1,Variant 1,1,Variant 1,Value 65,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4515,Take in charge ticket,03:06.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 1,Variant 1,1,Variant 1,Value 65,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4515,Resolve ticket,18:16.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 1,Variant 1,1,Variant 1,Value 65,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4515,Closed,10:34.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 65,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4516,Assign seriousness,11:20.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 2,Variant 1,1,Variant 1,Value 58,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4516,Take in charge ticket,11:33.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 2,Variant 1,1,Variant 1,Value 58,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4516,Resolve ticket,17:04.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 2,Variant 1,1,Variant 1,Value 58,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4516,Closed,20:38.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 58,complete,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4517,Assign seriousness,52:03.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 13,Variant 1,1,Variant 1,Value 27,complete,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4517,Take in charge ticket,52:12.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 13,Variant 1,1,Variant 1,Value 27,complete,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4517,Resolve ticket,19:56.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 13,Variant 1,1,Variant 1,Value 27,complete,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4517,Closed,00:49.0,Variant 1,1,Fluxicon Disco,Variant 1,1,Value 5,Variant 1,1,Variant 1,Value 27,complete,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case4518,Assign seriousness,02:12.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 1,Variant 2,2,Variant 2,Value 201,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case4518,Take in charge ticket,44:09.0,Variant 2,2,Fluxicon Disco,Variant 2,2,Value 9,Variant 2,2,Variant 2,Value 201,complete,Value 2,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
